Postcode,1-room,2-room,3-room,4-room,5-room,Executive,HUDC,Multi-generation,Studio Apartment,Type S1,Type S2,X,Y,Latitude,Longitude
734694,0,96,24,47,0,0,0,0,0,0,0,24858.72842,46698.90126,1.438602584,103.8050912
734780,0,0,0,90,0,0,0,0,0,0,0,24508.7107,47751.28978,1.448119961,103.8019458
734782,0,0,30,75,30,0,0,0,0,0,0,24629.96636,47757.25818,1.448173952,103.8030354
734783,0,0,0,45,45,0,0,0,0,0,0,24667.20954,47624.05096,1.446969279,103.8033701
734785,0,0,0,52,52,0,0,0,0,0,0,24914.72964,47471.12872,1.445586334,103.8055944
734786,0,0,0,72,72,0,0,0,0,0,0,24406.51003,47563.22127,1.446419125,103.8010275
734787,0,0,0,75,72,0,0,0,0,0,0,24485.05494,47419.26762,1.445117271,103.8017333
734788,0,0,0,0,0,72,0,0,0,0,0,24576.41994,47286.41584,1.443915819,103.8025543
734886,0,6,30,0,0,0,0,0,94,0,0,23693.33604,46624.13622,1.437926281,103.7946191
734889,0,0,0,88,30,0,0,0,0,0,0,23410.72167,46608.10681,1.437781273,103.7920795
735688,0,0,0,31,60,0,0,0,0,0,0,25176.32456,47275.27583,1.44381514,103.8079451
735689,0,0,0,45,45,0,0,0,0,0,0,25257.47082,47286.91998,1.443920453,103.8086742
735690,0,0,0,44,40,0,0,0,0,0,0,25186.9617,47092.86616,1.442165494,103.8080407
735780,0,0,0,119,0,0,0,0,0,0,0,24481.39584,47738.03546,1.44800009,103.8017004
735782,0,0,0,60,60,0,0,0,0,0,0,24593.61969,47743.72282,1.448051539,103.8027088
735786,0,0,0,132,0,0,0,0,0,0,0,24354.90936,47636.41343,1.447081041,103.8005638
735787,0,0,0,60,48,0,0,0,0,0,0,24547.79163,47397.60177,1.44492134,103.8022971
735788,0,0,0,0,0,66,0,0,0,0,0,24552.264,47341.8893,1.444417498,103.8023373
736688,0,0,0,45,45,0,0,0,0,0,0,25182.23545,47313.5579,1.444161349,103.8079982
736689,0,0,0,29,57,0,0,0,0,0,0,25268.25473,47249.11576,1.443578567,103.8087712
736690,0,0,0,45,44,0,0,0,0,0,0,25119.35247,47150.4204,1.442685987,103.8074331
736780,0,120,35,0,0,0,0,0,0,0,0,24419.97266,47713.39739,1.447777265,103.8011484
736786,0,0,0,12,48,0,0,0,0,0,0,24338.68203,47544.49035,1.446249721,103.800418
750300,0,0,0,47,60,0,0,0,0,0,0,26840.15744,47500.50728,1.44585217,103.8228962
750302,0,0,0,85,0,0,0,0,0,0,0,26859.76983,47407.69738,1.445012831,103.8230725
750303,0,0,0,30,27,45,0,0,0,0,0,26789.56487,47371.99221,1.444689924,103.8224416
750304,0,0,0,30,29,45,0,0,0,0,0,26769.30482,47419.46034,1.445119207,103.8222596
750305,0,0,0,0,30,45,0,0,0,0,0,26747.38141,47469.35069,1.445570397,103.8220626
750306,0,0,0,69,48,0,0,0,0,0,0,26787.32398,47481.22276,1.445677765,103.8224215
750307,0,0,0,0,30,45,0,0,0,0,0,26702.28817,47508.29793,1.445922619,103.8216573
750308,0,0,0,30,29,45,0,0,0,0,0,26711.98343,47553.00507,1.446326935,103.8217445
750309,0,0,0,30,27,45,0,0,0,0,0,26691.7234,47600.59787,1.446757346,103.8215624
750310,0,0,0,0,0,84,0,0,0,0,0,26751.40109,47631.36664,1.44703561,103.8220987
750311,0,0,0,47,60,0,0,0,0,0,0,26800.32783,47552.02415,1.446318068,103.8225383
750312,0,0,0,60,75,0,0,0,0,0,0,26630.19716,47351.28615,1.444502658,103.8210095
750313,0,0,0,30,75,0,0,0,0,0,0,26707.84449,47347.92289,1.444472246,103.8217073
750314,0,0,0,108,0,0,0,0,0,0,0,26650.51845,47262.38839,1.4436987,103.8211922
750315,0,0,0,60,30,0,0,0,0,0,0,26585.58339,47612.62213,1.446866084,103.8206086
750316,0,0,0,45,75,0,0,0,0,0,0,26608.7279,47554.75526,1.446342758,103.8208166
750317,0,0,0,75,75,0,0,0,0,0,0,26565.77194,47509.61498,1.445934524,103.8204306
750318,0,0,0,93,28,0,0,0,0,0,0,26517.17639,47542.37268,1.44623077,103.8199939
750319,0,0,0,58,28,0,0,0,0,0,0,26434.74093,47544.7019,1.44625183,103.8192532
750320,0,0,0,58,21,0,0,0,0,0,0,26390.82478,47565.27041,1.446437842,103.8188585
750321,0,0,0,28,72,0,0,0,0,0,0,26353.603,47525.71891,1.44608015,103.8185241
750322,0,0,0,42,69,0,0,0,0,0,0,26328.2637,47468.19124,1.445559889,103.8182964
750323,0,0,0,28,72,0,0,0,0,0,0,26303.63249,47416.37191,1.445091252,103.818075
750324,0,0,0,42,69,0,0,0,0,0,0,26278.29619,47358.84355,1.444570985,103.8178474
750325,0,0,0,42,56,0,0,0,0,0,0,26373.85213,47351.51825,1.444504744,103.818706
750326,0,0,0,56,28,0,0,0,0,0,0,26419.8492,47397.09045,1.444916885,103.8191194
750327,0,0,0,59,58,0,0,0,0,0,0,26409.02319,47479.68318,1.445663823,103.8190221
750328,0,0,0,59,28,0,0,0,0,0,0,26449.6003,47454.38693,1.445435055,103.8193867
750329,0,0,0,31,31,45,0,0,0,0,0,26257.92554,47555.67991,1.446351101,103.8176643
750330,0,0,0,75,75,0,0,0,0,0,0,26274.32125,47605.87761,1.446805071,103.8178116
750331,0,0,0,75,75,0,0,0,0,0,0,26146.3819,47685.88016,1.447528577,103.816662
750332,0,0,0,31,31,45,0,0,0,0,0,26188.96475,47594.40053,1.446701271,103.8170446
750333,0,0,0,31,31,45,0,0,0,0,0,26119.02909,47626.3503,1.446990209,103.8164162
750334,0,0,0,114,55,0,0,0,0,0,0,26052.6942,47663.73326,1.447328282,103.8158201
750335,0,0,0,48,69,0,0,0,0,0,0,25962.93885,47645.51023,1.447163473,103.8150135
750336,0,0,0,45,30,45,0,0,0,0,0,26025.33479,47621.92009,1.446950137,103.8155742
750337,0,0,0,45,30,45,0,0,0,0,0,26033.9838,47533.55202,1.446150969,103.815652
750338,0,0,0,45,30,45,0,0,0,0,0,25996.63468,47491.95306,1.445774761,103.8153163
750341,0,0,0,30,0,30,0,0,0,0,0,26370.68709,47634.95894,1.447068078,103.8186776
750357,0,0,0,60,29,24,0,0,0,0,0,26121.13495,47963.1423,1.450036033,103.8164351
750359,0,0,0,60,29,24,0,0,0,0,0,26057.71342,47926.89216,1.449708196,103.8158652
750401,0,0,0,28,70,0,0,0,0,0,0,26051.87124,48431.33359,1.45427018,103.8158126
750402,0,0,0,28,70,0,0,0,0,0,0,26047.02425,48389.35477,1.453890539,103.8157691
750403,0,0,0,28,56,0,0,0,0,0,0,26087.20354,48392.30917,1.45391726,103.8161301
750404,0,0,0,59,56,0,0,0,0,0,0,26124.93222,48353.52414,1.453566505,103.8164692
750405,0,0,0,112,0,0,0,0,0,0,0,26088.14488,48323.87332,1.453298351,103.8161386
750406,0,0,0,117,0,0,0,0,0,0,0,26181.50983,48283.12066,1.452929805,103.8169776
750407,0,0,0,56,52,0,0,0,0,0,0,26166.20725,48326.92781,1.45332598,103.8168401
750408,0,0,0,0,0,65,0,0,0,0,0,26264.26813,48341.63127,1.453458959,103.8177212
750409,0,0,0,28,65,0,0,0,0,0,0,26256.41459,48294.55427,1.453033211,103.8176507
750410,0,0,0,27,65,0,0,0,0,0,0,26264.27031,48251.93165,1.452647748,103.8177213
750411,0,0,0,27,65,0,0,0,0,0,0,26287.75866,48202.1413,1.452197464,103.8179323
750412,0,0,0,28,65,0,0,0,0,0,0,26313.16751,48168.21113,1.451890614,103.8181607
750413,0,0,0,26,65,0,0,0,0,0,0,26289.44625,48154.92116,1.451770422,103.8179475
750414,0,0,0,26,65,0,0,0,0,0,0,26298.75856,48105.61864,1.451324549,103.8180312
750415,0,0,0,0,0,65,0,0,0,0,0,26359.05081,48138.98624,1.451626317,103.818573
750416,0,0,0,0,0,65,0,0,0,0,0,26396.69413,48166.88231,1.451878601,103.8189112
750417,0,0,0,26,65,0,0,0,0,0,0,26459.49699,48180.10421,1.451998179,103.8194756
750418,0,0,0,26,65,0,0,0,0,0,0,26436.21419,48219.51521,1.452354596,103.8192664
750419,0,0,0,28,65,0,0,0,0,0,0,26387.41279,48199.63275,1.452174784,103.8188278
750420,0,0,0,27,65,0,0,0,0,0,0,26394.21255,48255.46904,1.452679747,103.8188889
750421,0,0,0,27,65,0,0,0,0,0,0,26354.57784,48289.84336,1.452990614,103.8185328
750422,0,0,0,28,65,0,0,0,0,0,0,26345.31387,48339.16794,1.453436687,103.8184495
750423,0,0,0,0,0,65,0,0,0,0,0,26309.06384,48372.85312,1.453741321,103.8181238
750424,0,0,0,39,52,0,0,0,0,0,0,26376.65727,48382.9563,1.453832695,103.8187312
750425,0,0,0,56,52,0,0,0,0,0,0,26370.75287,48443.32788,1.454378673,103.8186781
750462,152,304,0,0,0,0,0,0,0,0,0,25854.07033,48451.57173,1.454453192,103.8140352
750467,0,0,0,80,46,54,0,0,0,0,0,25897.55132,48205.37447,1.452226677,103.8144259
750469,0,0,0,80,46,54,0,0,0,0,0,25854.46754,47796.81895,1.448531846,103.8140388
750470,0,0,0,51,63,0,0,0,0,0,0,25978.95512,48133.44312,1.451576162,103.8151574
750471,0,0,0,0,0,84,0,0,0,0,0,26059.25978,48173.97867,1.451942756,103.8158791
750472,0,0,0,0,0,84,0,0,0,0,0,26099.98248,48134.20747,1.451583083,103.816245
750473,0,0,0,38,64,0,0,0,0,0,0,26130.84822,48106.91722,1.451336282,103.8165224
750474,0,0,0,37,64,0,0,0,0,0,0,26133.20809,48037.89859,1.450712103,103.8165436
750475,0,0,0,38,59,0,0,0,0,0,0,26193.08268,48058.37706,1.450897307,103.8170816
750476,0,0,0,38,59,0,0,0,0,0,0,26176.40662,48130.50809,1.451549632,103.8169317
750477,0,0,0,98,0,0,0,0,0,0,0,26134.39593,48189.66453,1.452084619,103.8165542
750478,0,0,0,82,28,0,0,0,0,0,0,26127.07774,48230.31223,1.452452221,103.8164885
750479,0,0,0,98,0,0,0,0,0,0,0,26051.3595,48229.20726,1.452442223,103.8158081
750480,0,0,0,36,62,0,0,0,0,0,0,25980.20543,48202.65903,1.452202126,103.8151687
750481,0,0,0,51,64,0,0,0,0,0,0,25971.91031,48288.26161,1.452976284,103.8150941
750482,0,0,0,150,0,0,0,0,0,0,0,26012.72944,48560.65179,1.455439684,103.8154609
750483,0,0,0,30,120,0,0,0,0,0,0,26026.0805,48626.69959,1.456036997,103.8155809
750484,0,0,0,60,150,0,0,0,0,0,0,25995.76545,48741.05857,1.457071216,103.8153084
750485,0,0,0,154,0,0,0,0,0,0,0,26056.86603,48669.5876,1.456424863,103.8158575
750486,0,0,0,82,59,0,0,0,0,0,0,26083.86526,48625.63819,1.456027402,103.8161001
750487,0,0,0,114,0,0,0,0,0,0,0,26094.38829,48565.60748,1.455484507,103.8161947
750488,0,0,0,119,0,0,0,0,0,0,0,26123.12456,48520.6621,1.45507804,103.8164529
750489,0,0,0,119,0,0,0,0,0,0,0,26163.9502,48506.63561,1.454951192,103.8168198
750490,0,0,0,119,0,0,0,0,0,0,0,26210.79032,48545.1755,1.455299736,103.8172407
750491,0,0,0,108,72,0,0,0,0,0,0,26263.75079,48635.07856,1.45611279,103.8177166
750492,0,0,0,56,60,0,0,0,0,0,0,26204.18939,48675.05497,1.456474318,103.8171814
750493,0,0,0,82,59,0,0,0,0,0,0,26157.73125,48682.98303,1.456546013,103.8167639
750512,78,52,0,0,0,0,0,0,0,0,0,26550.79434,48391.91514,1.453913725,103.820296
750513,91,65,0,0,0,0,0,0,0,0,0,26532.90753,48424.42889,1.454207766,103.8201352
751104,0,0,42,98,0,0,0,0,0,0,0,27882.66629,47999.05009,1.450360834,103.8322642
751106,140,112,0,0,0,0,0,0,0,0,0,27975.7802,47793.92633,1.448505769,103.8331009
751107,0,0,41,98,0,0,0,0,0,0,0,27980.39928,47933.18484,1.449765172,103.8331424
751108,0,0,0,38,74,0,0,0,0,0,0,27772.54619,47711.52564,1.447760566,103.8312747
751115,0,70,30,40,0,0,0,0,0,0,0,27535.0756,47585.64585,1.446622152,103.8291408
751119,0,0,0,70,48,0,0,0,0,0,0,27756.55319,47521.97225,1.446046314,103.831131
751120,0,0,0,78,52,0,0,0,0,0,0,27879.77591,47532.14356,1.4461383,103.8322382
751121,0,0,0,65,39,0,0,0,0,0,0,28022.17251,47693.97727,1.447601866,103.8335178
751128,0,0,0,48,72,0,0,0,0,0,0,27995.2242,47486.12705,1.445722144,103.8332757
751129,0,0,0,48,58,0,0,0,0,0,0,27915.49794,47434.89041,1.445258778,103.8325592
751130,0,96,36,48,0,0,0,0,0,0,0,27838.44815,47380.17216,1.444763926,103.8318669
751339,0,0,0,33,57,27,0,0,0,0,0,26282.02814,47739.70526,1.44801536,103.8178809
751340,0,0,0,47,44,0,0,0,0,0,0,26283.30394,47686.46784,1.447533901,103.8178923
751341,0,0,0,33,57,27,0,0,0,0,0,26363.14207,47691.16277,1.447576365,103.8186098
751350,0,0,0,26,52,0,0,0,0,0,0,26587.32649,48018.96618,1.450540912,103.8206243
751351,0,0,0,26,52,0,0,0,0,0,0,26541.11745,48002.0175,1.450387632,103.820209
751352,0,0,0,27,53,0,0,0,0,0,0,26479.00316,48031.59114,1.450655082,103.8196509
751353,0,0,0,29,57,0,0,0,0,0,0,26421.64452,48018.6043,1.45053763,103.8191355
751354,0,0,0,29,57,0,0,0,0,0,0,26394.42809,47966.45395,1.450066,103.8188909
751355,0,0,0,0,44,0,0,0,0,0,0,26402.58507,47907.1745,1.449529899,103.8189642
751356,0,0,0,57,28,0,0,0,0,0,0,26167.57433,47897.38426,1.449441345,103.8168524
751357,0,0,0,32,55,26,0,0,0,0,0,26184.36628,47964.02204,1.450043994,103.8170033
751359,0,0,0,32,55,26,0,0,0,0,0,26022.06811,47921.91443,1.449663177,103.8155449
751360,0,0,0,57,28,0,0,0,0,0,0,26055.85472,47871.06428,1.449203309,103.8158485
751363,0,135,14,30,0,0,0,0,0,0,0,25879.93835,47490.3402,1.445760166,103.8142677
751364,135,60,0,0,0,0,0,0,0,0,0,26028.54689,47350.82151,1.44449842,103.8156031
751365,0,90,30,30,0,0,0,0,0,0,0,26187.07866,47301.54738,1.444052814,103.8170277
751366,0,108,30,30,0,0,0,0,0,0,0,26096.30322,47273.64923,1.443800507,103.816212
751463,0,126,42,0,0,0,0,0,0,0,0,25855.1795,48578.20716,1.455598437,103.8140452
751466,0,0,0,73,38,0,0,0,0,0,0,25804.3763,48534.26335,1.455201021,103.8135886
751467,0,0,0,72,48,54,0,0,0,0,0,25842.25398,48181.4528,1.452010334,103.813929
751468,0,0,0,0,24,78,0,0,0,0,0,25820.02151,48015.91992,1.450513313,103.8137293
751469,0,0,0,72,48,54,0,0,0,0,0,25813.87796,47950.37442,1.449920543,103.8136741
751501,0,0,0,44,76,0,0,0,0,0,0,26604.84763,48154.78356,1.451769196,103.8207817
751502,0,0,0,0,0,77,0,0,0,0,0,26675.32584,48061.9989,1.450930088,103.821415
751503,0,0,0,0,0,84,0,0,0,0,0,26701.40099,48024.26057,1.450588798,103.8216494
751504,0,0,0,0,0,84,0,0,0,0,0,26976.36264,48102.52041,1.451296563,103.8241202
751506,0,0,0,0,0,77,0,0,0,0,0,26956.99528,48178.5369,1.451984028,103.8239461
751507,0,0,0,44,76,0,0,0,0,0,0,26959.30785,48261.11138,1.452730801,103.8239669
751508,0,0,0,98,0,0,0,0,0,0,0,26575.71679,48237.12174,1.452513831,103.8205199
751509,0,0,0,50,50,0,0,0,0,0,0,26600.58829,48299.72676,1.453080009,103.8207434
751510,0,0,0,100,0,0,0,0,0,0,0,26553.19181,48343.33264,1.453474362,103.8203175
751588,0,0,0,0,105,0,0,0,0,0,0,27155.14403,47998.60921,1.450356834,103.8257267
751589,0,0,0,75,30,0,0,0,0,0,0,27159.6447,47926.15843,1.449701615,103.8257671
751590,0,60,54,0,0,0,0,0,0,0,0,27258.441,47998.48711,1.450355732,103.8266549
751591,0,56,56,0,0,0,0,0,0,0,0,27211.90464,48042.77755,1.450756278,103.8262367
751592,0,0,32,53,0,0,0,0,0,0,0,27306.59764,48063.02502,1.450939391,103.8270877
751593,0,0,30,105,0,0,0,0,0,0,0,27397.83757,48130.2289,1.451547161,103.8279075
752104,0,70,28,70,0,0,0,0,0,0,0,27813.7572,48000.58595,1.450374723,103.831645
752106,140,112,0,0,0,0,0,0,0,0,0,27990.7163,47742.74531,1.448042907,103.8332352
752107,0,0,42,98,0,0,0,0,0,0,0,28020.95765,47866.92159,1.449165912,103.8335069
752108,0,0,0,65,52,0,0,0,0,0,0,27837.3395,47758.95679,1.448189517,103.8318569
752115,0,70,30,40,0,0,0,0,0,0,0,27565.80487,47551.26545,1.446311229,103.8294169
752119,0,0,0,72,48,0,0,0,0,0,0,27806.24611,47557.78439,1.446370186,103.8315775
752120,0,0,0,78,52,0,0,0,0,0,0,27931.459,47549.06615,1.446291342,103.8327027
752121,0,0,0,38,52,0,0,0,0,0,0,28079.58924,47725.42491,1.447886267,103.8340338
752128,0,60,96,48,0,0,0,0,0,0,0,28067.16602,47417.46749,1.445101212,103.8339221
752129,0,60,96,48,0,0,0,0,0,0,0,27961.55058,47391.43818,1.444865812,103.8329731
752130,0,96,36,48,0,0,0,0,0,0,0,27861.88962,47338.30091,1.444385258,103.8320775
752339,0,0,0,32,57,28,0,0,0,0,0,26246.39228,47739.77145,1.448015957,103.8175607
752340,0,0,0,47,44,0,0,0,0,0,0,26324.96219,47646.87172,1.44717581,103.8182667
752341,0,0,0,32,57,28,0,0,0,0,0,26351.68961,47736.02818,1.44798211,103.8185069
752350,0,0,0,26,52,0,0,0,0,0,0,26602.76226,47967.27464,1.450073433,103.820763
752351,0,0,0,27,53,0,0,0,0,0,0,26514.8245,48054.33517,1.450860772,103.8199728
752352,0,0,0,27,53,0,0,0,0,0,0,26497.24773,47992.21349,1.450298965,103.8198148
752353,0,0,0,29,57,0,0,0,0,0,0,26440.7177,47977.40803,1.450165067,103.8193068
752354,0,0,0,29,57,0,0,0,0,0,0,26371.06974,48003.27435,1.450398989,103.818681
752356,0,0,0,32,55,26,0,0,0,0,0,26225.81523,47873.86982,1.449228692,103.8173757
752357,0,0,0,33,56,26,0,0,0,0,0,26219.17913,47985.88125,1.450241683,103.8173161
752359,0,0,0,32,55,26,0,0,0,0,0,25970.79663,47918.47357,1.449632055,103.8150841
752360,0,0,0,30,55,26,0,0,0,0,0,25987.26384,47819.64533,1.44873829,103.8152321
752363,0,135,15,30,0,0,0,0,0,0,0,25809.86564,47489.8699,1.445755907,103.813638
752364,39,78,0,0,0,0,0,0,0,0,0,25998.2839,47318.10294,1.444202523,103.8153312
752365,0,0,0,90,0,0,0,0,0,0,0,26224.2712,47291.60087,1.443962864,103.8173619
752366,0,80,30,30,0,0,0,0,0,0,0,26067.98801,47287.04811,1.44392168,103.8159575
752463,0,0,44,88,0,0,0,0,0,0,0,25847.00999,48622.4658,1.455998695,103.8139717
752466,0,0,0,56,55,0,0,0,0,0,0,25762.47245,48512.55225,1.45500467,103.8132121
752467,0,0,0,72,48,54,0,0,0,0,0,25808.9582,48085.38004,1.451141484,103.8136298
752468,0,0,0,0,24,78,0,0,0,0,0,25862.49107,47960.11275,1.450008617,103.8141109
752469,0,0,0,72,48,54,0,0,0,0,0,25777.63129,47767.65832,1.448268122,103.8133484
752501,0,0,0,33,77,0,0,0,0,0,0,26670.30169,48200.83972,1.452185714,103.8213699
752503,0,0,0,48,72,0,0,0,0,0,0,26747.81488,48002.78298,1.450394565,103.8220664
752504,0,0,0,51,72,0,0,0,0,0,0,26887.95156,48056.68929,1.45088208,103.8233257
752507,0,0,0,33,77,0,0,0,0,0,0,26897.45619,48277.71374,1.452880945,103.8234111
752508,0,0,0,100,0,0,0,0,0,0,0,26619.0711,48249.42522,1.452625101,103.8209095
752509,0,0,0,49,49,0,0,0,0,0,0,26652.86903,48322.43362,1.453285364,103.8212132
752510,0,0,0,48,48,0,0,0,0,0,0,26616.19056,48358.21486,1.453608955,103.8208836
752588,0,0,0,0,0,96,0,0,0,0,0,27089.34086,48007.52358,1.45043745,103.8251354
752589,0,0,0,74,30,0,0,0,0,0,0,27127.39549,47923.61973,1.449678655,103.8254773
752590,0,0,31,64,0,0,0,0,0,0,0,27304.32215,47968.68549,1.450086219,103.8270672
752592,0,0,0,96,0,0,0,0,0,0,0,27363.82344,48032.56108,1.450663888,103.8276019
752593,0,105,45,0,0,0,0,0,0,0,0,27444.24759,48110.63595,1.45136997,103.8283246
753104,0,0,42,95,0,0,0,0,0,0,0,27828.10694,47926.59547,1.44970558,103.8317739
753107,0,0,41,98,0,0,0,0,0,0,0,28061.54326,47800.02759,1.448560947,103.8338716
753108,0,0,0,60,48,0,0,0,0,0,0,27830.57869,47666.4923,1.447353301,103.8317962
753115,0,0,40,60,0,0,0,0,0,0,0,27611.35822,47525.24391,1.4460759,103.8298262
753120,0,0,0,42,70,0,0,0,0,0,0,27942.54356,47635.20719,1.447070371,103.8328023
753121,0,0,0,25,49,0,0,0,0,0,0,28131.82049,47676.67548,1.447445395,103.8345031
753128,0,0,0,48,72,0,0,0,0,0,0,28064.33578,47367.89725,1.444652917,103.8338967
753129,0,0,0,34,72,0,0,0,0,0,0,27984.84573,47317.22199,1.444194628,103.8331824
753350,0,0,0,26,52,0,0,0,0,0,0,26560.38154,47954.79176,1.44996054,103.8203822
753351,0,0,0,26,52,0,0,0,0,0,0,26491.94151,48106.78571,1.451335115,103.8197671
753352,0,0,0,26,65,0,0,0,0,0,0,26498.04693,47941.20322,1.449837647,103.819822
753353,0,0,0,28,70,0,0,0,0,0,0,26456.55694,47932.38259,1.449757874,103.8194492
753354,0,0,0,28,56,0,0,0,0,0,0,26323.0485,48030.41583,1.450644444,103.8182495
753356,0,0,0,33,56,26,0,0,0,0,0,26272.42968,47876.47008,1.449252211,103.8177946
753357,0,0,0,32,55,26,0,0,0,0,0,26250.66552,47940.29458,1.449829415,103.817599
753359,0,0,0,33,56,26,0,0,0,0,0,25929.59125,47862.39929,1.449124937,103.8147139
753360,0,0,0,33,56,26,0,0,0,0,0,25927.17835,47812.64014,1.448674933,103.8146922
753362,0,0,30,135,0,0,0,0,0,0,0,25763.98706,47592.46363,1.446683724,103.8132258
753363,180,150,0,0,0,0,0,0,0,0,0,25725.92159,47478.39728,1.445652146,103.8128837
753365,0,0,26,126,0,0,0,0,0,0,0,26182.53725,47228.89668,1.443395787,103.8169869
753463,0,0,0,132,0,0,0,0,0,0,0,25882.67273,48648.60502,1.456235091,103.8142922
753466,0,0,0,56,55,0,0,0,0,0,0,25755.20499,48609.40477,1.455880569,103.8131468
753468,0,0,0,0,24,78,0,0,0,0,0,25947.8301,47993.34436,1.450309158,103.8148778
753501,0,0,0,47,66,0,0,0,0,0,0,26708.78701,48146.4773,1.451694082,103.8217157
753503,0,0,0,48,72,0,0,0,0,0,0,26845.1743,48018.64695,1.450538037,103.8229413
753504,0,0,0,36,84,0,0,0,0,0,0,26917.55014,47972.36572,1.450119489,103.8235917
753507,0,0,0,47,66,0,0,0,0,0,0,26901.99427,48150.59417,1.451731322,103.8234519
753508,0,0,0,98,0,0,0,0,0,0,0,26677.2007,48277.87525,1.452882396,103.8214319
753588,0,0,0,0,109,0,0,0,0,0,0,27027.3684,48012.69593,1.450484225,103.8245785
753589,0,0,0,76,33,0,0,0,0,0,0,27062.11581,47927.39945,1.449712836,103.8248907
753590,0,0,15,88,0,0,0,0,0,0,0,27265.75384,47952.86508,1.449943144,103.8267206
753592,0,0,0,112,0,0,0,0,0,0,0,27415.97675,48063.01696,1.450939321,103.8280705
754104,0,70,27,70,0,0,0,0,0,0,0,27905.87127,47944.12529,1.449864114,103.8324727
754115,0,0,40,60,0,0,0,0,0,0,0,27518.47882,47466.38188,1.445543572,103.8289916
754120,0,0,0,39,65,0,0,0,0,0,0,27886.4013,47601.74863,1.446767784,103.8322978
754121,0,0,0,65,39,0,0,0,0,0,0,28067.31388,47631.60152,1.447037762,103.8339235
754351,0,0,0,0,0,78,0,0,0,0,0,26462.0372,48096.27545,1.451240062,103.8194984
754354,0,0,0,0,0,84,0,0,0,0,0,26367.05242,48045.83392,1.450783882,103.8186449
754466,0,0,0,76,38,0,0,0,0,0,0,25799.79751,48617.40439,1.455952918,103.8135475
754468,0,0,0,0,24,78,0,0,0,0,0,25880.58336,48051.00333,1.450830599,103.8142735
754501,0,0,0,0,0,77,0,0,0,0,0,26788.51376,48075.32157,1.451050579,103.8224321
754504,0,0,0,48,72,0,0,0,0,0,0,26949.74334,48009.84489,1.450458438,103.823881
754507,0,0,0,0,0,77,0,0,0,0,0,26847.4467,48097.6821,1.451252802,103.8229617
754589,0,0,0,76,33,0,0,0,0,0,0,27005.10146,47941.82362,1.449843281,103.8243784
760101,0,0,94,12,1,0,0,0,0,0,0,27371.14429,45806.8931,1.430535754,103.8276677
760103,0,0,60,4,0,0,0,0,0,0,0,27507.48255,45899.06761,1.43136935,103.8288928
760106,0,0,56,4,0,0,0,0,0,0,0,27347.13839,45911.14992,1.431478614,103.827452
760107,0,0,240,94,1,2,0,0,0,0,0,27354.72748,45992.91643,1.432218081,103.8275202
760108,16,16,144,32,0,0,0,0,0,0,0,27527.84201,46003.60869,1.432314782,103.8290758
760109,0,0,0,8,52,0,0,0,0,0,0,27480.03264,46057.15753,1.432799057,103.8286462
760110,0,0,100,71,0,0,0,0,0,0,0,27518.6719,46163.47776,1.433760579,103.8289934
760111,0,0,104,38,0,1,0,0,0,0,0,27476.84079,46102.88943,1.43321264,103.8286175
760112,0,0,60,60,0,0,0,0,0,0,0,27525.52599,46208.59964,1.434168645,103.829055
760113,0,0,62,48,1,0,0,0,0,0,0,27505.3015,46315.54299,1.435135802,103.8288732
760114,0,0,198,64,0,1,0,0,0,0,0,27298.3645,46204.6463,1.434132888,103.8270137
760115,0,0,94,48,0,1,0,0,0,0,0,27405.12343,46253.58334,1.434575459,103.827973
760116,0,0,104,48,0,0,0,0,0,0,0,27423.13549,46303.56795,1.435027502,103.8281349
760117,0,0,80,48,0,0,0,0,0,0,0,27374.63213,46362.31035,1.435558747,103.8276991
760118,0,0,96,48,0,0,0,0,0,0,0,27479.51049,46409.67291,1.435987078,103.8286415
760119,0,0,16,8,0,0,0,0,0,0,0,27539.12174,46343.98203,1.435392995,103.8291771
760120,0,0,0,78,42,0,0,0,0,0,0,27558.11275,46280.77661,1.434821388,103.8293478
760121,0,0,79,54,1,0,0,0,0,0,0,27646.60095,46230.75111,1.434368977,103.830143
760122,0,0,63,72,0,0,0,0,0,0,0,27755.86538,46300.25975,1.434997589,103.8311248
760123,0,0,83,41,0,0,0,0,0,0,0,27830.66241,46253.27088,1.434572639,103.8317969
760124,0,0,92,46,10,0,0,0,0,0,0,27757.47903,46255.2238,1.4345903,103.8311393
760125,0,0,69,45,0,0,0,0,0,0,0,27679.64037,46184.49945,1.433950694,103.8304398
760126,0,0,68,68,0,0,0,0,0,0,0,27647.24836,46137.86735,1.43352897,103.8301488
760127,0,0,62,32,1,0,0,0,0,0,0,27739.15845,46213.05732,1.434208962,103.8309747
760128,0,0,66,44,0,0,0,0,0,0,0,27775.60967,46176.45425,1.433877937,103.8313022
760129,0,0,32,16,0,0,0,0,0,0,0,27832.67805,46158.06884,1.433711667,103.831815
760130,0,0,66,44,0,0,0,0,0,0,0,27778.79456,46137.42611,1.433524981,103.8313308
760131,0,0,66,66,0,0,0,0,0,0,0,27818.18377,46097.35647,1.433162606,103.8316848
760132,0,0,66,66,0,0,0,0,0,0,0,27766.89991,46054.88005,1.432778464,103.831224
760133,0,0,30,16,1,0,0,0,0,0,0,27717.95191,46030.43284,1.432557372,103.8307841
